Status,TelephoneNumber,AlphaCode,Branches,RoleDescription,CustomerAlphaCode,FaxNumber,MasterID,EmailAddress,RegistrationNumber,LongName,PostalAddress,source_url,NatureOfBusiness,PhysicalAddress,Website
Current,+27 21 915 7000,SNT,,Equity Issuer,SNT,+27 21 914 0700,1503,info@santam.co.za,1918/001680/06,SANTAM LIMITED,PO Box 3881     TYGER VALLEY 7536,https://www.jse.co.za/current-companies/listed-companies/issuer-profile?issuermasterid=1503,"At Santam, we believe in doing insurance good and proper, and we've been doing it that way for nearly a 100 years. With a market share exceeding 22%, Santam focuses on corporate, commercial and personal markets.",,http://www.santam.co.za
Current,,PWCIA,,Audit Firm,PWCIA,,3688,,901121,PRICEWATERHOUSECOOPERS INC,,https://www.jse.co.za/current-companies/listed-companies/issuer-profile?issuermasterid=1503,,,
Current,+27 11 286 7000,SPINV,,Sponsor,INLP,+27 11 286 7966,783,rsmith@investec.co.za,1969/004763/06,Investec Bank Ltd ( Trading as Investec Securities and Investec Corporate Finance ),PO Box 785700     SANDTON 2146,https://www.jse.co.za/current-companies/listed-companies/issuer-profile?issuermasterid=1503,,100 Grayston Drive Sandown    SANDTON 2196,http://www.investec.co.za
Current,+27 011 3707865,CSIS,,Transfer Secretary,CSIS,+27 011 8386496,843,,2004/003647/07,Computershare Investor Services (Pty) Ltd,P O BOX 62053     Marshalltown 2107,https://www.jse.co.za/current-companies/listed-companies/issuer-profile?issuermasterid=1503,,,
Current,+27 031 374 7000,SNV,,Equity Issuer,SNV,+27 031 374 7007,2241,enquires@santova.com,1998/018118/06,SANTOVA LIMITED,PO Box 6148     DURBAN 4000,https://www.jse.co.za/current-companies/listed-companies/issuer-profile?issuermasterid=2241,"Santove supplies of innovative global logistics solutions for international and domestic clients, which entails taking responsibility for the entire supply chain, moving goods by sea, air, road and rail from supplier to consumer internationally. This includes the provision of other value added services to clients such as supply chain analysis, financial services and information technology systems.",Santova House 88 Mahatma Gandhi Road    DURBAN 4001,http://www.santova.com
Current,,D&T,,Audit Firm,D&T,,3679,,926973,DELOITTE & TOUCHE,,https://www.jse.co.za/current-companies/listed-companies/issuer-profile?issuermasterid=2241,,,
Current,+27 12 346 8540,SPRIV,,Sponsor,SPRIV,+27 12 346 8118,781,andrew@rivergroup.co.za,2000/025913/07,River Sponsors (Pty) Ltd,PO Box 1666     GROENKLOOF 0027,https://www.jse.co.za/current-companies/listed-companies/issuer-profile?issuermasterid=2241,,2nd Floor 225 Veale Street Brooklyn   Pretoria 0181,http://www.rivergroup.ca
Current,+27 011 3707865,CSIS,,Transfer Secretary,CSIS,+27 011 8386496,843,,2004/003647/07,Computershare Investor Services (Pty) Ltd,P O BOX 62053     Marshalltown 2107,https://www.jse.co.za/current-companies/listed-companies/issuer-profile?issuermasterid=2241,,,
Current,+27 11 407 8111,SAVVI,,Equity Issuer,SAVVI,+27 11 339 1881,1458,denis.o'connor@sappi.com,1936/008963/06,SAPPI LIMITED,PO Box 31560     BRAAMFONTEIN 2017,https://www.jse.co.za/current-companies/listed-companies/issuer-profile?issuermasterid=1458,,48 Ameshoff Street Braamfontein    JOHANNESBURG 2001,http://www.sappi.com
Current,,D&T,,Audit Firm,D&T,,3679,,926973,DELOITTE & TOUCHE,,https://www.jse.co.za/current-companies/listed-companies/issuer-profile?issuermasterid=1458,,,
Current,+27 11 322 7000,SPUBS,,Sponsor,UBW,+27 11 322 7113,795,Yvette.Labuschagne@ubs.com,1995/011140/07,UBS Corporate Finance (South Africa) (Pty) Ltd,PO Box 652863     Benmore 2010,https://www.jse.co.za/current-companies/listed-companies/issuer-profile?issuermasterid=1458,,64 Wierda Road East Wierda Valley    Sandton 2196,http://www.ubs.com
Current,+27 011 3707865,CSIS,,Transfer Secretary,CSIS,+27 011 8386496,843,,2004/003647/07,Computershare Investor Services (Pty) Ltd,P O BOX 62053     Marshalltown 2107,https://www.jse.co.za/current-companies/listed-companies/issuer-profile?issuermasterid=1458,,,
Current,+27 21 9157000,BISAN,,Interest Rate Issuer,SNT,+27 21 9140700,2863,sana-ullah.bray@santam.co.za,1918/001680/06,SANTAM LIMITED,,https://www.jse.co.za/current-companies/listed-companies/issuer-profile?issuermasterid=2863,"At Santam, we believe in doing insurance good and proper, and we've been doing it that way for nearly a 100 years. With a market share exceeding 22%, Santam focuses on corporate, commercial and personal markets.",,http://www.santam.co.za
Current,+27 011 3707865,CSIS,,Transfer Secretary,CSIS,+27 011 8386496,843,,2004/003647/07,Computershare Investor Services (Pty) Ltd,P O BOX 62053     Marshalltown 2107,https://www.jse.co.za/current-companies/listed-companies/issuer-profile?issuermasterid=2863,,,
Current,,BISF,,Interest Rate Issuer,SFPL1,,3090,,2011/000048/00,SASOL FINANCING (PTY) LIMITED,,https://www.jse.co.za/current-companies/listed-companies/issuer-profile?issuermasterid=3090,,,
Current,+264 061 0227647,TRSC,,Transfer Secretary,TRSC,+264 061 0248531,854,,,Transfer Secretaries,P O Box 2410 Windhoek     ,https://www.jse.co.za/current-companies/listed-companies/issuer-profile?issuermasterid=3090,,,
Current,+27 11 441 3111,SOL,,Equity Issuer,SOL,+27 11 788 5092,1506,investor.relations@sasol.com,1979/003231/06,SASOL LIMITED,PO Box 5486     JOHANNESBURG 2000,https://www.jse.co.za/current-companies/listed-companies/issuer-profile?issuermasterid=1506,"Sasol Limited, the holding company of the group, is incorporated and domiciled in the Republic of South Africa and was listed on the Johannesburg Stock Exchange (JSE) on 31 October 1979 and on the New York Stock Exchange (NYSE) on 9 April 2003. Sasol is mainly based in South Africa and has global operations. The company consists of a group of companies focussed on integrated energy and chemicals. Sasol adds value to coal and natural oil and gas reserves, using these feedstocks to produce liquid fuels, fuel components and chemicals through our proprietary processes.",1 Sturdee Avenue Rosebank    JOHANNESBURG 2196,http://www.sasol.com
Current,,PWCIA,,Audit Firm,PWCIA,,3688,,901121,PRICEWATERHOUSECOOPERS INC,,https://www.jse.co.za/current-companies/listed-companies/issuer-profile?issuermasterid=1506,,,
Current,+27 11 775 7000,SPDEU,,Sponsor,SPDEU,+27 11 775 7449,800,gail.bruce@db.com ,1995/011798/07,Deutsche Securities SA (Pty) Ltd,Private Bag X9933     SANDTON 2196,https://www.jse.co.za/current-companies/listed-companies/issuer-profile?issuermasterid=1506,,3 Exchange Square 87 Maude Street    Johannesburg 2196,http://www.db.co.za
Current,+27 011 3707865,CSIS,,Transfer Secretary,CSIS,+27 011 8386496,843,,2004/003647/07,Computershare Investor Services (Pty) Ltd,P O BOX 62053     Marshalltown 2107,https://www.jse.co.za/current-companies/listed-companies/issuer-profile?issuermasterid=1506,,,
Current,+27 11 784 0641,STX2,,ETF Issuer,STX,+27 11 784 0645,2279,mike.brown@satrix.co.za,2004/009205/07,SATRIX COLLECTIVE INVESTMENT SCHEME,PO Box 653477 Benmore    SANDTON 2196,https://www.jse.co.za/current-companies/listed-companies/issuer-profile?issuermasterid=2279,,,http://www.satrix.co.za
Current,,E&Y,,Audit Firm,E&Y,,3680,,908201,ERNST & YOUNG INC,,https://www.jse.co.za/current-companies/listed-companies/issuer-profile?issuermasterid=2279,,,
Current,+27 11 288 9500,SPVCF,,Sponsor,SPVCF,+27 11 784 1989,813,marion@vunanicf.co.za,1998/01469/07,Vunani Corporate Finance (Pty) Ltd,PO Box 852419 Benmore    Johannesburg 2010,https://www.jse.co.za/current-companies/listed-companies/issuer-profile?issuermasterid=2279,,Vunani House Katherine Street Vunani Office Park   Johannesburg 2196,http://www.vunanilimited.co.za
Current,+27 011 3707865,CSIS,,Transfer Secretary,CSIS,+27 011 8386496,843,,2004/003647/07,Computershare Investor Services (Pty) Ltd,P O BOX 62053     Marshalltown 2107,https://www.jse.co.za/current-companies/listed-companies/issuer-profile?issuermasterid=2279,,,
Current,+27 11 784 0641,STX,,Equity Issuer,STX,+27 11 784 0645,2312,,2004/009205/07,SATRIX COLLECTIVE INVESTMENT SCHEME,PO Box 653477     BENMORE 2010,https://www.jse.co.za/current-companies/listed-companies/issuer-profile?issuermasterid=2312,,Three Exchange Square 87 Maude Street Sandown   SANDTON 2146,http://www.satrix.co.za
Current,,E&Y,,Audit Firm,E&Y,,3680,,908201,ERNST & YOUNG INC,,https://www.jse.co.za/current-companies/listed-companies/issuer-profile?issuermasterid=2312,,,
Current,+27 11 283 0042,SPJAV,,Sponsor,SPJAV,+27 11 283 0065,784,sponsor@javacapital.co.za,2002/031862/07,Java Capital Trustees & Sponsors Pty Ltd,,https://www.jse.co.za/current-companies/listed-companies/issuer-profile?issuermasterid=2312,,2 Arnold Road Rosebank    Johannesburg 2196,http://www.javacapital.co.za
Current,+27 011 3707865,CSIS,,Transfer Secretary,CSIS,+27 011 8386496,843,,2004/003647/07,Computershare Investor Services (Pty) Ltd,P O BOX 62053     Marshalltown 2107,https://www.jse.co.za/current-companies/listed-companies/issuer-profile?issuermasterid=2312,,,
Current,,SBR001,,Equity Issuer,SBR001,,2309,,,SB RETAIL JIBAR FEB 08,,https://www.jse.co.za/current-companies/listed-companies/issuer-profile?issuermasterid=2309,,,
Current,+27 11 322 7000,SPUBS,,Sponsor,UBW,+27 11 322 7113,795,Yvette.Labuschagne@ubs.com,1995/011140/07,UBS Corporate Finance (South Africa) (Pty) Ltd,PO Box 652863     Benmore 2010,https://www.jse.co.za/current-companies/listed-companies/issuer-profile?issuermasterid=2309,,64 Wierda Road East Wierda Valley    Sandton 2196,http://www.ubs.com
Current,+27 011 3707865,CSIS,,Transfer Secretary,CSIS,+27 011 8386496,843,,2004/003647/07,Computershare Investor Services (Pty) Ltd,P O BOX 62053     Marshalltown 2107,https://www.jse.co.za/current-companies/listed-companies/issuer-profile?issuermasterid=2309,,,
Current,+27 11 3788114,BISBSA,,Interest Rate Issuer,AW,+27 11 6310594,2848,cynthia.heyneke@standardbank.co.za,1972/008305/07,SBG Securities (Pty) Ltd,,https://www.jse.co.za/current-companies/listed-companies/issuer-profile?issuermasterid=2848,,,http://www.standardbank.co.za
Current,+27 011 3707865,CSIS,,Transfer Secretary,CSIS,+27 011 8386496,843,,2004/003647/07,Computershare Investor Services (Pty) Ltd,P O BOX 62053     Marshalltown 2107,https://www.jse.co.za/current-companies/listed-companies/issuer-profile?issuermasterid=2848,,,
Suspended,+27 16 422 2066,SKY,,Equity Issuer,SKY,+27 16 422 2062,2503,corne@seakay.co.za,2006/004967/06,SEA KAY HOLDINGS LIMITED,PO Box 925     MEYERTON 1960,https://www.jse.co.za/current-companies/listed-companies/issuer-profile?issuermasterid=2503,"Sea Kay is a holding company of a number of subsidiary companies and joint ventures, principally engaged in construction and engineering, materials, services and building contract activities.",7 Patton Street Duncanville    VEREENIGING 1930,www.seakay.co.za
Current,,NSTA,,Audit Firm,NSTA,,3677,,921297,NEXIA SAB & T,,https://www.jse.co.za/current-companies/listed-companies/issuer-profile?issuermasterid=2503,,,
Current,+27 86 154 6572,LINK,,Transfer Secretary,LINK,+27 86 674 4381,857,info@linkmarketservices.co.za,2000/0072369/07,Link Market Services SA (Pty) Ltd,P O Box 4844     JOHANNESBURG 2000,https://www.jse.co.za/current-companies/listed-companies/issuer-profile?issuermasterid=2503,,,
Current,,BIRW,,Interest Rate Issuer,RAWA1,,3004,,,RAND WATER BOARD,,https://www.jse.co.za/current-companies/listed-companies/issuer-profile?issuermasterid=3004,,,
Current,+264 061 0227647,TRSC,,Transfer Secretary,TRSC,+264 061 0248531,854,,,Transfer Secretaries,P O Box 2410 Windhoek     ,https://www.jse.co.za/current-companies/listed-companies/issuer-profile?issuermasterid=3004,,,
Current,+27 21 505 5261,SER,,Equity Issuer,SER,+27 21 535 0045,1474,lyndac@seardel.co.za,1968/011249/06,SEARDEL INVESTMENT CORPORATION LTD,P O Box 524 Eppindust    CAPE TOWN 7475,https://www.jse.co.za/current-companies/listed-companies/issuer-profile?issuermasterid=1474,"Seardel Investment Corporation Limited is a diverse
investment holding company which is listed on the
JSE Limited under the Consumer Goods – Personal and
Household Goods Sector.",1 Moorsom Avenue Corner Bofors Circle and Moorsom Avenue Constantia Main Road Epping Industria II  CAPE TOWN 7460,http://www.seardel.co.za
Current,,KPMGI,,Audit Firm,KPMGI,,3676,,4620207565,KPMG INCORPORATED,,https://www.jse.co.za/current-companies/listed-companies/issuer-profile?issuermasterid=1474,,,
Current,+27 11 286 7000,SPINV,,Sponsor,INLP,+27 11 286 7966,783,rsmith@investec.co.za,1969/004763/06,Investec Bank Ltd ( Trading as Investec Securities and Investec Corporate Finance ),PO Box 785700     SANDTON 2146,https://www.jse.co.za/current-companies/listed-companies/issuer-profile?issuermasterid=1474,,100 Grayston Drive Sandown    SANDTON 2196,http://www.investec.co.za
Current,+27 011 3707865,CSIS,,Transfer Secretary,CSIS,+27 011 8386496,843,,2004/003647/07,Computershare Investor Services (Pty) Ltd,P O BOX 62053     Marshalltown 2107,https://www.jse.co.za/current-companies/listed-companies/issuer-profile?issuermasterid=1474,,,
Current,+27 21 410 1400,OCE,,Equity Issuer,OCE,+27 21 419 5979,1355,info@oceana.co.za,1939/001730/06,OCEANA GROUP LIMITED,PO Box 7206     ROGGEBAAI 8012,https://www.jse.co.za/current-companies/listed-companies/issuer-profile?issuermasterid=1355,,"9th Floor, Oceana House, 25 Jan Smuts Street Foreshore    CAPE TOWN 8001",http://www.oceana.co.za
Current,,D&T,,Audit Firm,D&T,,3679,,926973,DELOITTE & TOUCHE,,https://www.jse.co.za/current-companies/listed-companies/issuer-profile?issuermasterid=1355,,,
Current,+27 11 721 7125,SPSTA,,Sponsor,STD,+27 86 5876824,791,natalie.di-sante@standardbank.co.za,1962/000738/06,THE STANDARD BANK OF SA LTD,PO Box 61690 Marshalltown    Johannesburg 2017,https://www.jse.co.za/current-companies/listed-companies/issuer-profile?issuermasterid=1355,,3rd Floor East Wing 30 Baker Street Rosebank  Johannesburg 2196,http://www.standardbank.co.za
Current,+27 011 3707865,CSIS,,Transfer Secretary,CSIS,+27 011 8386496,843,,2004/003647/07,Computershare Investor Services (Pty) Ltd,P O BOX 62053     Marshalltown 2107,https://www.jse.co.za/current-companies/listed-companies/issuer-profile?issuermasterid=1355,,,
Current,+27 21 5974000,BIRCS,,Interest Rate Issuer,RCS,+27 21 5974727,2844,jacos@rcsgroup.co.za,2000/017884/07,RCS INVESTMENT HOLDINGS LTD,,https://www.jse.co.za/current-companies/listed-companies/issuer-profile?issuermasterid=2844,,,http://www.rcs.co.za
Current,+27 11 282 8000,SPRAN,,Sponsor,RANM,+27 11 282 8008,785,sponsorteam@rmb.co.za,1929/001225/06,Rand Merchant Bank Corporate Finance Division,P O Box 786273     SANDTON 2146,https://www.jse.co.za/current-companies/listed-companies/issuer-profile?issuermasterid=2844,,1 Merchant Place Cnr Fredman Drive & Rivonia Road Sandton   Johannesburg 2196,http://www.rmb.co.za
Current,+264 061 0227647,TRSC,,Transfer Secretary,TRSC,+264 061 0248531,854,,,Transfer Secretaries,P O Box 2410 Windhoek     ,https://www.jse.co.za/current-companies/listed-companies/issuer-profile?issuermasterid=2844,,,
Suspended,+27 11 784 0120,SHB,,Equity Issuer,SHB,+27 11 783 8412,2405,info@ifca.co.za,2006/030759/06,SHERBOURNE CAPITAL LIMITED,PO Box 41480     CRAIGHALL 2024,https://www.jse.co.za/current-companies/listed-companies/issuer-profile?issuermasterid=2405,"IFCA Tech is an investment holding company which currently has two main subsidiaries namely, IFCA sware that focuses on the Group's software solutions and services and IFCA hWare, which was incorporated on 25 October 2006 and focuses on the Group's Computerised Business Equipment solutions.","2nd Floor, North Block Hyde Park Office Tower Corner of 6th Road and Jan Smuts Avenue   HYDE PARK 2196",www.ifca.co.za
Current,,NNIC,,Audit Firm,NNIC,,3689,,4370187256,NOLANDS INC,,https://www.jse.co.za/current-companies/listed-companies/issuer-profile?issuermasterid=2405,,,
Current,+27 11 268 6231,DABRI,,Designated Advisor,SPBRI,+27 11 268 6538,48,enquiries@bridgecapital.co.za,1998/016302/07,Bridge Capital Advisors (Pty) Ltd,PO Box 651010 Benmore    Johannesburg 2010,https://www.jse.co.za/current-companies/listed-companies/issuer-profile?issuermasterid=2405,,2nd Floor 27 Fricker Road Illovo   Johannesburg 2196,http://www.bridgecapital.co.za
Current,+27 86 154 6572,LINK,,Transfer Secretary,LINK,+27 86 674 4381,857,info@linkmarketservices.co.za,2000/0072369/07,Link Market Services SA (Pty) Ltd,P O Box 4844     JOHANNESBURG 2000,https://www.jse.co.za/current-companies/listed-companies/issuer-profile?issuermasterid=2405,,,
Current,+27 12 665 5060,SEP,,Equity Issuer,SEP,+27 12 665 3641,2593,info@sepman.co.za,2005/003306/06,SEPHAKU HOLDINGS LIMITED,PO Box 68149     HIGHVELD 0169,https://www.jse.co.za/current-companies/listed-companies/issuer-profile?issuermasterid=2593,"Sephaku Holdings is a BEE controlled minerals exploration, development and investment company, with a diverse range of mining and exploration projects including, inter alia, limestone, gold, nickel, tin, fluorspar, coal and diamonds. The Sephaku Holdings executive team comprises of highly respected and experienced individuals with a wealth of financial, legal and technical expertise in all aspects of the mining industry.","1st Floor, Hennops House Riverside Office Park 1303 Heuwel Avenue   CENTURION 0157",http://www.sephakuholdings.co.za
Current,,GT,,Audit Firm,GT,,3682,,903485,GRANT THORNTON,,https://www.jse.co.za/current-companies/listed-companies/issuer-profile?issuermasterid=2593,,,
Current,+27 11 011 9200,SPBDO,,Sponsor,SPBDO,+27 86 574 2937,814,sponsor@questco.co.za,2004/081276/07,QUESTCO (PTY) LIMITED,PO Box 98956 Sloane Park    Johannesburg 2152,https://www.jse.co.za/current-companies/listed-companies/issuer-profile?issuermasterid=2593,,The Pivot Entrance D 2nd Floor 1 Motecasino Boulevard  Fourways 2055,http://www.questco.co.za
Current,+27 011 3707865,CSIS,,Transfer Secretary,CSIS,+27 011 8386496,843,,2004/003647/07,Computershare Investor Services (Pty) Ltd,P O BOX 62053     Marshalltown 2107,https://www.jse.co.za/current-companies/listed-companies/issuer-profile?issuermasterid=2593,,,
